순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
159,국내도서,용의자 X의 헌신,116498287 ,9788990982704 ,3830,"히가시노 게이고 지음, 양억관 옮김",재인,20170830,"18,800","16,920",940점,32427,소설/시/희곡
160,국내도서,문과 남자의 과학 공부,318773745 ,9791192836188 ,3400,유시민 지음,돌베개,20230623,"17,500","15,750",870점,46810,인문학
161,국내도서,예루살렘의 아이히만,828856 ,9788935656615 ,94160,"한나 아렌트 지음, 김선욱 옮김",한길사,20061010,"25,000","22,500",750점,26296,사회과학
162,국내도서,만화로 보는 3분 철학 3 : 서양 현대 철학편,293984716 ,9791168270343 ,3160,김재훈.서정욱 지음,카시오페아,20220509,"16,800","15,120",840점,19220,인문학
163,국내도서,군주론 (무삭제 완역본),276097060 ,9791166817878 ,3160,"니콜로 마키아벨리 지음, 김운찬 옮김",현대지성,20210726,"7,700","6,930",380점,23036,사회과학
164,국내도서,일본어 잘하고 싶을 땐 다락원 독학 첫걸음,183868059 ,9788927712183 ,18730,정의상 지음,다락원,20190304,"15,000","13,500",750점,22593,외국어
165,국내도서,고래,532835 ,9788982819278 ,3810,천명관 지음,문학동네,20041224,"15,000","13,500",750점,32894,소설/시/희곡
166,국내도서,체리새우 : 비밀글입니다,179700075 ,9788954654753 ,3810,황영미 지음,문학동네,20190128,"11,500","10,350",570점,51429,청소년
167,국내도서,다정한 것이 살아남는다,276088365 ,9791197413025 ,3400,"브라이언 헤어.버네사 우즈 지음, 이민아 옮김, 박한선 감수",디플롯,20210726,"22,000","19,800","1,100점",36475,과학
168,국내도서,오만과 편견,436838 ,9788937460883 ,4840,제인 오스틴 지음,민음사,20030920,"13,000","11,700",650점,49026,소설/시/희곡
169,국내도서,최강록의 요리 노트,322206178 ,9791192512419 ,3810,최강록 지음,클,20230814,"16,800","15,120",840점,18631,요리/살림
170,국내도서,10일 만에 끝내는 해커스 OPIc 오픽 START (Intermediate 공략),322825621 ,9791137910522 ,13740,해커스 오픽연구소 지음,(주)해커스,20230824,"25,000","22,500","1,250점",18222,외국어
171,국내도서,당신 인생의 이야기,94018615 ,9788956057842 ,3840,"테드 창 지음, 김상훈 옮김",엘리,20161014,"17,000","15,300",850점,29235,소설/시/희곡
172,국내도서,그야말로 모든 역사,241364890 ,9791159712678 ,,"크리스토퍼 로이드 지음, 앤디 포쇼 그림, 곽영직 옮김",북스힐,20200525,"9,000","9,000",450점,6970,역사
173,국내도서,달러는 왜 비트코인을 싫어하는가,173525395 ,9791161340333 ,"03200
","사이페딘 아모스 지음, 위대선 옮김",터닝포인트,20181210,"17,000","15,300",850점,12300,경제경영
174,국내도서,해리 포터와 마법사의 돌 (미나리마 에디션),253997222 ,9788983928207 ,3840,"J.K. 롤링 지음, 미나리마 그림, 강동혁 옮김",문학수첩,20201020,"33,000","29,700","1,650점",23917,소설/시/희곡
175,국내도서,ETS 토익 정기시험 기출입문서 RC 리딩,284152964 ,9788917238594 ,13740,ETS 지음,와이비엠,20211220,"15,000","13,500",750점,22139,외국어
176,국내도서,어느 멋진 여행,280402509 ,9788962475838 ,77800,"팻 지틀로 밀러 지음, 엘리자 휠러 그림, 임경선 옮김",위즈덤하우스,20211006,"13,500","12,150",670점,8921,유아
177,국내도서,아몬드 (청소년판),318933302 ,9791198363503 ,,손원평 지음,다즐링,20230714,"16,800","15,120",840점,21011,청소년
178,국내도서,"칵테일, 러브, 좀비 (리커버)",295437240 ,9791190174756 ,3810,조예은 지음,안전가옥,20200413,"13,000","11,700",650점,30421,소설/시/희곡
179,국내도서,회색 인간,127608044 ,9791196222628 ,4810,김동식 지음,요다,20171227,"13,000","11,700",650점,43198,소설/시/희곡
180,국내도서,어린 왕자,68534943 ,9788932917245 ,3860,"앙투안 드 생텍쥐페리 지음, 황현산 옮김",열린책들,20151020,"11,800","10,620",590점,47697,소설/시/희곡
181,국내도서,아이주도 이유식 유아식 매뉴얼 세트,277560597 ,9791195616169 ,14590,BLW 연구소.안소정 지음,아퍼블리싱,20210831,"23,500","21,150","1,170점",18111,요리/살림
182,국내도서,내 이름은 태양꽃,334125 ,9788982814792 ,3810,"한강 동화, 김세현 그림",문학동네,20020311,"8,500","7,650",420점,15929,소설/시/희곡
183,국내도서,문학을 열다 - 전6권,252262711 ,9791165810269 ,,에토프 그림,스푼북,20200910,"75,000","67,500","3,750점",14628,청소년
184,국내도서,돈의 속성 (400쇄 리커버 에디션),359106915 ,9791188331796 ,3320,김승호 지음,스노우폭스북스,20200615,"17,800","16,020",890점,100925,경제경영
185,국내도서,당신은 결국 무엇이든 해내는 사람 (특별 리커버 에디션),311005527 ,9791188469994 ,3810,김상현 지음,필름(Feelm),20220420,"17,000","15,300",850점,30991,에세이
186,국내도서,소유냐 존재냐,233653463 ,9788972917038 ,3100,"에리히 프롬 지음, 차경아 옮김",까치,20200203,"13,500","12,150",670점,19887,인문학
187,국내도서,멋진 신세계,60836103 ,9788973814725 ,3840,"올더스 헉슬리 지음, 안정효 옮김",(주)태일소담출판사,20150612,"13,800","12,420",690점,39139,소설/시/희곡
188,국내도서,당연하게도 나는 너를,312694368 ,9791167550972 ,43810,이꽃님 지음,우리학교,20230315,"13,500","12,150",670점,25178,청소년
189,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",324898598 ,9791192519883 ,3320,"앙드레 코스톨라니 지음, 한윤진 옮김",미래의창,20230912,"15,000","13,500",750점,42389,경제경영
190,국내도서,한국단편소설 40,156445263 ,9788965820475 ,44810,"김동인 외 지음, 박찬영 외 엮음",리베르,20180716,"16,800","15,120",840점,28128,청소년
191,국내도서,창조적 행위 : 존재의 방식,318623961 ,9791197831744 ,3600,"릭 루빈 지음, 정지현 옮김",코쿤북스,20230710,"19,800","17,820",990점,19492,예술/대중문화
192,국내도서,어제와 똑같은 내가 싫어서 심리학을 공부하기 시작했습니다,263043848 ,9788934986676 ,3320,"홋타 슈고 지음, 정현 옮김",김영사,20210131,"6,900","6,210",340점,13028,자기계발
193,국내도서,나혼자 끝내는 독학 일본어 첫걸음,306571846 ,9791166833045 ,13730,넥서스콘텐츠개발팀 지음,넥서스Japanese,20230103,"15,000","13,500",750점,15570,외국어
194,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",274077938 ,9791191043297 ,3830,"이치조 미사키 지음, 권영주 옮김",모모,20210621,"14,000","12,600",700점,40981,소설/시/희곡
195,국내도서,인간 실격 (오리지널 초판본 표지 디자인),335851538 ,9791190669603 ,3830,"다자이 오사무 지음, 장하나 옮김",코너스톤,20220103,"3,300","2,970",160점,11489,소설/시/희곡
196,국내도서,슈독 : 나이키 창업자 필 나이트 자서전,93218303 ,9788964359020 ,3320,"필 나이트 지음, 안세민 옮김",사회평론,20160929,"22,000","19,800","1,100점",23593,경제경영
197,국내도서,우리는 모두 죽는다는 것을 기억하라 (알라딘 단독 리커버),345450156 ,9791158511586 ,3190,"웨인 W. 다이어 지음, 정지현 옮김",토네이도,20191118,"17,000","15,300",850점,30928,자기계발
198,국내도서,해커스톡 여행영어 10분의 기적,176569924 ,9788965422778 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230313,"9,800","8,820",490점,22556,외국어
199,국내도서,아몬드,318933239 ,9791198363510 ,3810,손원평 지음,다즐링,20230714,"16,800","15,120",840점,26265,소설/시/희곡
200,국내도서,부의 추월차선 (10주년 스페셜 에디션),287238196 ,9791187444725 ,13320,"엠제이 드마코 지음, 신소영 옮김",토트,20220204,"17,500","15,750",870점,38801,경제경영
201,국내도서,삼체 1~3 세트 - 전3권,243943792 ,9788954442688 ,4820,"류츠신 지음, 이현아 외 옮김",자음과모음,20200706,"67,000","60,300","3,350점",35797,소설/시/희곡
202,국내도서,제로 투 원 (리커버),280602221 ,9788947547567 ,3320,"피터 틸.블레이크 매스터스 지음, 이지연 옮김",한국경제신문,20211004,"18,000","16,200",900점,15020,경제경영
203,국내도서,NEW 미꽃체 손글씨 노트,319559579 ,9791161507200 ,,최현미 지음,시원북스,20230627,"16,700","15,030",830점,22755,건강/취미
204,국내도서,백년운동,216483172 ,9791196834005 ,3470,정선근 지음,아티잔,20191101,"19,500","17,550",970점,41674,건강/취미
205,국내도서,대도시의 사랑법,195439115 ,9788936437978 ,3810,박상영 지음,창비,20190628,"15,000","13,500",750점,27893,소설/시/희곡
206,국내도서,카라마조프 가의 형제들 세트 - 전3권,20908390 ,9788937486067 ,14800,"표도르 도스토옙스키 지음, 김연경 옮김",민음사,20121106,"26,000","23,400","1,300점",26434,소설/시/희곡
207,국내도서,위대한 나의 발견 강점 혁명,275466211 ,9788935213573 ,3320,갤럽 프레스 지음,청림출판,20210719,"30,000","27,000","1,500점",37700,자기계발
208,국내도서,믿는 만큼 자라는 아이들,213551382 ,9791190275026 ,3810,박혜란 지음,나무를심는사람들,20191025,"13,800","12,420",690점,9864,좋은부모
209,국내도서,[세트] 파친코 1~2 - 전2권,299391985 ,,,이민진 지음,인플루엔셜(주),20220825,"31,600","28,440","1,580점",22891,소설/시/희곡
210,국내도서,오픽노잼,325164396 ,9788962819038 ,13740,오픽노잼 지음,파고다,20230922,"26,000","23,400","1,300점",19087,외국어
211,국내도서,현명한 투자자,240752952 ,9788957821305 ,3320,"벤저민 그레이엄 지음, 이건 옮김, 신진오 감수",국일증권경제연구소,20200526,"23,000","20,700","1,150점",26943,경제경영
212,국내도서,사피엔스 : 그래픽 히스토리 Vol.2,283355505 ,9788934944188 ,7900,"다니엘 카사나브 그림, 김명주 옮김, 유발 하라리 원작, 다비드 반데르묄렝 각색",김영사,20211122,"19,800","17,820",990점,16159,인문학
213,국내도서,초판본 인간 실격,278987889 ,9791164455263 ,3830,"다자이 오사무 지음, 김소영 옮김",더스토리,20210910,"2,990","2,700",140점,10942,소설/시/희곡
214,국내도서,ETS 토익 정기시험 기출입문서 LC 리스닝,284152482 ,9788917238587 ,13740,ETS 지음,와이비엠,20211213,"15,000","13,500",750점,20177,외국어
215,국내도서,나는 왜 네 말이 힘들까,243430552 ,9791190846011 ,3180,박재연 지음,한빛라이프,20200701,"16,800","15,120",840점,15150,인문학
216,국내도서,해커스 토플 리스닝 (Hackers TOEFL Listening),323553139 ,9788965426004 ,13740,데이빗 조 (David Cho) 지음,해커스어학연구소(Hackers),20230831,"32,000","28,800","1,600점",14025,외국어
217,국내도서,[세트] 백년 허리 1~2 - 전2권,271248825 ,,,정선근 지음,언탱글링,20210415,"37,000","33,300","1,840점",22334,건강/취미
218,국내도서,JLPT 일본어능력시험 한권으로 끝내기 N5,300705317 ,9788927712459 ,14730,이치우.이한나 지음,다락원,20220901,"27,000","24,300","1,350점",17847,외국어
219,국내도서,여학교의 별 3,316732827 ,9788954692991 ,7830,"와야마 야마 지음, 현승희 옮김",문학동네,20230525,"8,500","7,650",420점,20659,만화
220,국내도서,해커스 토익 왕기초 LC Listening (리스닝),214152584 ,9788965423294 ,13740,해커스어학연구소 지음,해커스어학연구소(Hackers),20230522,"13,900","12,510",690점,19756,외국어
221,국내도서,해리 포터와 아즈카반의 죄수 (미나리마 에디션),325750834 ,9791192776262 ,3840,"J.K. 롤링 지음, 미나리마 그림, 강동혁 옮김",문학수첩,20231003,"38,000","34,200","1,900점",19570,소설/시/희곡
222,국내도서,부를 끌어당기는 행동 습관,300263103 ,9791191618105 ,3190,"라이너 지텔만 지음, 서정아 옮김",위북,20220905,"4,900","4,410",240점,10679,자기계발
223,국내도서,THE FOOD LAB 더 푸드 랩 : 더 나은 요리를 위한 주방 과학의 모든것!,112018875 ,9788931455625 ,13590,"J. 켄지 로페즈 알트 지음, 임현수 옮김, 송윤형(챨리) 감수",영진.com(영진닷컴),20170628,"55,000","49,500","2,750점",15049,요리/살림
224,국내도서,네이티브 영어표현력 사전,171686552 ,9788927701057 ,13740,이창수 지음,다락원,20181025,"25,000","22,500","1,250점",24628,외국어
225,국내도서,바깥은 여름,111454737 ,9788954646079 ,3810,김애란 지음,문학동네,20170628,"14,500","13,050",720점,46353,소설/시/희곡
226,국내도서,이은경쌤의 초등어휘일력 365 (스프링),303291088 ,9791192625300 ,12590,이은경 지음,포레스트북스,20221028,"18,800","16,920",940점,34197,좋은부모
227,국내도서,보도 섀퍼의 돈,410811 ,9788919205013 ,3320,"보도 섀퍼 지음, 이병서 옮김",에포케,20110517,"16,700","15,030",830점,44038,경제경영
228,국내도서,매일 조금씩 쓰고 버린다,255198138 ,9791187033462 ,3190,"후데코 지음, 홍성민 옮김",좋은생각,20201123,"5,500","4,950",270점,5502,자기계발
229,국내도서,클래식 뮤지컬 차이콥스키의 발레곡 호두까기 인형 사운드북,255076408 ,8809264181515 ,1,"피오나 와트 지음, 올가 데미도바 그림",어스본코리아,20201105,"19,800","15,840",590점,43519,유아
230,국내도서,키위엔 영어회화 하루 5분의 기적,305391378 ,9791198002907 ,13740,박강준 지음,키위엔,20221205,"19,500","17,550",970점,39325,외국어
231,국내도서,영어 회화 핵심패턴 233,307649199 ,9791140702503 ,3740,백선엽 지음,길벗이지톡,20230115,"18,000","16,200",900점,20699,외국어
232,국내도서,마법의 연금 굴리기,325810299 ,9788998342784 ,3320,김성일 지음,에이지21,20231018,"18,000","16,200",900점,17122,경제경영
233,국내도서,주식투자 무작정 따라하기,309337377 ,9791140702343 ,13320,윤재수 지음,길벗,20230130,"23,000","20,700","1,150점",16818,경제경영
234,국내도서,가난한 아이들은 어떻게 어른이 되는가,328071557 ,9791192836355 ,3300,강지나 지음,돌베개,20231106,"17,500","15,750",870점,28607,사회과학
235,국내도서,당신의 세계는 아직도 바다와 빗소리와 작약을 취급하는지,310192199 ,9788937409288 ,4810,김경미 지음,민음사,20230127,"13,000","11,700",650점,19113,소설/시/희곡
236,국내도서,오십의 기술,314114501 ,9791168271043 ,3190,이호선 지음,카시오페아,20230403,"18,000","16,200",900점,11072,자기계발
237,국내도서,명상록 (그리스어 원전 완역본),139133446 ,9791187142379 ,3100,"마르쿠스 아우렐리우스 지음, 박문재 옮김",현대지성,20180402,"12,000","10,800",600점,24420,인문학
238,국내도서,날개 환상통,188311987 ,9788932035307 ,3810,김혜순 지음,문학과지성사,20190331,"12,000","10,800",600점,14199,소설/시/희곡
239,국내도서,밥을 지어요,132126940 ,9788934980599 ,13590,김혜경 지음,김영사,20180209,"17,800","16,020",890점,26283,요리/살림
240,국내도서,한강 : 회복하는 인간 Convalescence,27786822 ,9788994006826 ,4810,"한강 지음, 전승희 옮김, K. E. 더핀 감수",도서출판 아시아,20130615,"9,500","8,550",470점,20407,소설/시/희곡
241,국내도서,지구 끝의 온실,276926308 ,9791191824001 ,3810,김초엽 지음,자이언트북스,20210818,"15,000","13,500",750점,42567,소설/시/희곡
242,국내도서,ETS 토익 단기 공략 650+ (LC + RC),246995618 ,9788917235937 ,13740,ETS 지음,(주)YBM(와이비엠),20200723,"18,000","16,200",900점,20283,외국어
243,국내도서,아버지의 해방일지,300485187 ,9788936438838 ,3810,정지아 지음,창비,20220902,"15,000","13,500",750점,59868,소설/시/희곡
